Index,GPS time,EKF Temp,EKF Tick,EKF Raw Z Gyro,EKF Raw X Gyro,EKF Raw Y Gyro,EKF Raw X Accel,EKF Raw Y Accel,EKF Raw Z Accel,EKF Tick SF,EKF Gyro SF,EKF Gyro Bias,EKF Tick SF Calib,EKF Gyro SF Calib,EKF Gyro B Calib
3045,2018:523229.000,,,,,,,,,,,,,,
3046,2018:523229.000,,,,,,,,,,,,,,
3047,2018:523229.000,32.47,,1.62,-2.83,-0.31,-8.56,-3.45,3.05,,,,,,
3048,,32.48,,2.21,-3.48,-3.55,-8.80,-4.58,3.55,,,,,,
3049,,32.48,,3.21,-5.14,-2.22,-8.81,-4.35,3.33,,,,,,
3050,2018:523230.000,32.46,,1.01,-3.91,-3.32,-8.46,-4.47,3.64,,,,,,
3051,2018:523230.000,,,,,,,,,,,,,,
3052,2018:523230.000,32.48,,0.62,-0.64,0.66,-8.78,-4.36,3.61,,,,,,
3053,,32.47,,4.87,-15.01,-15.00,-8.09,-4.93,3.53,,,,,,
3054,,32.48,,-2.22,-7.89,-9.18,-8.58,-3.72,3.66,,,,,,
3055,2018:523231.000,32.48,,2.71,-6.13,-7.98,-8.83,-5.10,3.55,,,,,,
3056,2018:523231.000,,,,,,,,,,,,,,
3057,2018:523231.000,32.49,,6.48,-2.53,-2.13,-8.64,-5.01,4.05,,,,,,
3058,,32.49,,26.73,-4.98,10.22,-6.58,-2.78,2.22,,,,,,
3059,,32.47,,2.33,0.42,-3.46,-7.76,-4.15,3.20,,,,,,
3060,,32.48,,-2.52,-1.54,1.63,-9.11,-4.42,3.40,,,,,,
3061,2018:523232.000,,,,,,,,,,,,,,
3062,2018:523232.000,,,,,,,,,,,,,,
3063,,32.47,,2.14,-2.53,-1.61,-8.57,-4.38,3.38,,,,,,
3064,,32.48,,-0.11,-0.88,1.35,-8.46,-4.54,3.52,,,,,,
3065,,32.48,,2.46,-3.16,-5.62,-8.62,-4.73,3.36,,,,,,
3066,2018:523233.000,,,,,,-8.72,-4.79,3.74,,,,,,
3067,2018:523233.000,32.49,,1.21,-1.59,2.58,,,,,,,,,
3068,,32.46,,0.13,-1.23,-0.24,-8.73,-4.71,3.64,,,,,,
3069,,32.48,,0.62,-0.00,-1.53,-8.97,-4.76,3.49,,,,,,
3070,,32.48,,1.82,-0.14,-2.08,-8.25,-4.44,3.37,,,,,,
3071,2018:523234.000,,,,,,,,,,,,,,
3072,2018:523234.000,,,,,,-8.66,-4.61,3.20,,,,,,
3073,,32.48,,-4.43,0.82,8.64,-8.72,-4.55,3.30,,,,,,
3074,,32.48,,3.06,-0.91,-3.17,-8.15,-4.65,3.08,,,,,,
3075,,32.48,,1.20,-0.48,4.28,-8.23,-4.89,3.25,,,,,,
3076,2018:523235.000,32.48,,0.35,1.52,-0.60,-8.30,-4.79,3.16,,,,,,
3077,2018:523235.000,,,,,,,,,,,,,,
3078,2018:523235.000,32.48,,-3.02,-0.38,1.77,-8.82,-5.11,3.33,,,,,,
3079,,32.47,,-4.58,0.50,7.56,-9.31,-4.69,3.64,,,,,,
3080,,32.47,,1.18,1.17,-3.13,-8.33,-4.90,3.32,,,,,,
3081,2018:523236.000,32.49,,-1.03,-0.63,2.12,-8.86,-4.62,3.52,,,,,,
3082,2018:523236.000,,,,,,,,,,,,,,
3083,2018:523236.000,32.47,,0.41,-2.25,-1.10,-9.04,-4.94,3.65,,,,,,
3084,,32.47,,-3.26,0.00,4.82,-8.77,-4.29,3.32,,,,,,
3085,,32.47,,0.93,0.38,-0.14,-8.41,-4.31,3.43,,,,,,
3086,2018:523237.000,32.48,,2.28,-4.97,-2.25,-8.80,-4.69,3.67,,,,,,
3087,2018:523237.000,,,,,,,,,,,,,,
3088,2018:523237.000,32.47,,2.80,-1.95,-4.08,-8.03,-4.39,3.25,,,,,,
3089,,32.49,,3.27,-6.09,-5.08,-8.07,-4.49,3.34,,,,,,
3090,,32.46,,1.46,-6.04,-3.19,-8.36,-4.50,3.43,,,,,,
3091,,32.46,,2.14,-3.03,-4.05,-8.57,-4.67,3.29,,,,,,
3092,2018:523238.000,,,,,,,,,,,,,,
3093,2018:523238.000,,,,,,-8.88,-4.15,3.73,,,,,,
3094,,32.47,,4.01,-3.33,-7.15,-8.11,-4.35,3.13,,,,,,
3095,,32.47,,3.24,-2.34,4.67,-8.83,-4.66,3.73,,,,,,
3096,,32.48,,3.27,-2.38,-2.80,-8.70,-4.30,3.46,,,,,,
3097,2018:523239.000,,,,,,,,,,,,,,
3098,2018:523239.000,,,,,,,,,,,,,,
3099,,32.46,,1.06,-0.68,0.63,-8.84,-4.51,3.52,,,,,,
3100,,32.47,,3.04,-5.71,-5.68,-8.03,-4.27,3.34,,,,,,
3101,,32.48,,-0.45,-2.53,-2.32,-8.76,-4.50,3.52,,,,,,
3102,2018:523240.000,32.48,,2.47,-5.77,-2.33,,,,,,,,,
3103,2018:523240.000,,,,,,,,,,,,,,
3104,2018:523240.000,32.48,,1.14,-0.64,0.24,-8.53,-4.09,3.36,,,,,,
3105,,32.47,,-1.09,0.02,5.39,-9.32,-4.42,3.83,,,,,,
3106,,32.47,,3.33,-2.71,-3.55,-8.78,-4.73,3.59,,,,,,
3107,2018:523241.000,32.48,,-0.35,-0.11,2.72,-8.68,-4.17,3.48,,,,,,
3108,2018:523241.000,,,,,,,,,,,,,,
3109,2018:523241.000,32.47,,1.19,-4.43,-6.05,-9.63,-4.56,3.59,,,,,,
3110,,32.47,,-11.93,-3.32,2.08,-10.07,-4.32,3.81,,,,,,
3111,,32.46,,1.25,1.98,-2.62,-8.60,-4.73,3.44,,,,,,
3112,2018:523242.000,32.47,,1.23,-1.79,1.09,-9.36,-3.23,3.35,,,,,,
3113,2018:523242.000,,,,,,,,,,,,,,
3114,2018:523242.000,32.46,,2.85,-7.66,-8.80,-8.30,-3.97,3.07,,,,,,
3115,,32.47,,-7.72,-4.45,11.38,-10.76,-3.81,3.84,,,,,,
3116,,32.48,,-9.10,-0.06,0.38,-9.31,-4.19,3.37,,,,,,
3117,2018:523243.000,32.48,,6.53,-1.29,-0.40,-8.73,-4.11,3.20,,,,,,
3118,2018:523243.000,,,,,,,,,,,,,,
3119,2018:523243.000,32.48,,2.97,0.69,-2.09,-8.42,-4.12,3.17,,,,,,
3120,,32.47,,2.18,-0.31,3.46,-8.97,-4.23,3.39,,,,,,
3121,,32.48,,5.07,-0.06,-4.58,-8.69,-4.23,2.97,,,,,,
3122,,32.47,,-1.42,-1.48,5.45,-8.75,-4.05,3.41,,,,,,
3123,2018:523244.000,,,,,,,,,,,,,,
3124,2018:523244.000,,,,,,-8.78,-4.49,3.20,,,,,,
3125,,32.46,,-4.73,-0.56,-6.43,-9.24,-4.27,3.46,,,,,,
3126,,32.48,,-11.13,-2.08,-8.24,-9.51,-4.39,3.55,,,,,,
3127,,32.49,,-4.26,2.80,5.12,-9.19,-4.43,3.49,,,,,,
3128,2018:523245.000,,,,,,,,,,,,,,
3129,2018:523245.000,,,,,,,,,,,,,,
3130,,32.47,,1.44,1.73,-4.09,-8.76,-4.30,3.07,,,,,,
3131,,32.48,,-0.26,0.57,0.95,-8.63,-4.08,3.10,,,,,,
3132,,32.47,,2.12,1.66,-5.82,-7.74,-3.72,3.26,,,,,,
3133,2018:523246.000,32.49,,-1.45,3.47,13.47,-9.43,-4.37,3.38,,,,,,
3134,2018:523246.000,,,,,,,,,,,,,,
3135,2018:523246.000,32.47,,0.43,-0.53,-5.38,-9.29,-4.55,3.21,,,,,,
3136,,32.48,,-2.31,0.88,-1.02,-8.86,-4.19,3.03,,,,,,
3137,,32.47,,0.10,1.50,0.33,-8.92,-4.34,3.25,,,,,,
3138,,32.48,,-0.33,2.02,3.66,-9.10,-4.45,3.42,,,,,,
3139,2018:523247.000,,,,,,,,,,,,,,
3140,2018:523247.000,,,,,,-8.74,-4.32,3.32,,,,,,
3141,,32.48,,0.43,0.40,0.22,-8.73,-4.48,3.36,,,,,,
3142,,32.48,,-1.30,-0.29,5.36,-8.72,-4.32,3.40,,,,,,
3143,,32.47,,2.40,0.66,-4.55,-8.34,-4.08,3.09,,,,,,
3144,2018:523248.000,,,,,,,,,,,,,,
3145,2018:523248.000,,,,,,,,,,,,,,
3146,,32.46,,0.76,-1.46,0.34,-8.69,-4.34,3.62,,,,,,
3147,,32.48,,0.90,-1.76,-0.52,-8.55,-4.18,3.38,,,,,,
3148,,32.47,,-0.73,0.30,0.57,-9.10,-3.95,3.49,,,,,,
3149,2018:523249.000,32.48,,-1.58,-2.27,3.73,,,,,,,,,
3150,2018:523249.000,,,,,,,,,,,,,,
3151,,32.47,,-0.41,0.31,2.37,-8.90,-3.87,3.45,,,,,,
3152,,32.48,,3.07,-1.06,-2.47,-8.70,-4.07,3.22,,,,,,
3153,,32.47,,0.62,-3.00,2.37,-8.75,-3.91,3.29,,,,,,
3154,2018:523250.000,32.48,,3.21,-0.27,-4.32,-8.76,-4.02,3.25,,,,,,
3155,2018:523250.000,,,,,,,,,,,,,,
3156,2018:523250.000,32.48,,0.64,-1.30,-1.46,-9.19,-4.01,3.51,,,,,,
3157,,32.47,,1.59,0.72,-4.42,-9.16,-3.88,3.21,,,,,,
3158,,32.48,,1.52,1.63,3.16,-8.74,-3.78,2.99,,,,,,
3159,2018:523251.000,32.49,,-1.13,0.39,1.26,-9.37,-3.83,3.33,,,,,,
3160,2018:523251.000,,,,,,,,,,,,,,
3161,2018:523251.000,32.47,,-2.43,0.21,4.64,-9.22,-3.61,3.14,,,,,,
3162,,32.48,,-0.11,2.31,-1.39,-9.14,-3.36,3.02,,,,,,
3163,,32.49,,3.33,2.76,-6.29,-8.42,-3.76,2.74,,,,,,
3164,2018:523252.000,32.50,,-11.97,4.67,11.62,-9.84,-4.32,3.81,,,,,,
3165,2018:523252.000,,,,,,,,,,,,,,
3166,2018:523252.000,32.49,,-6.59,-0.63,8.48,-8.71,-3.93,3.30,,,,,,
3167,,32.47,,0.58,-0.78,-5.41,-8.86,-4.65,3.35,,,,,,
3168,,32.49,,0.76,-1.60,-1.54,-9.42,-4.71,4.03,,,,,,
3169,,32.49,,1.34,-2.43,2.34,-9.05,-4.44,3.69,,,,,,
3170,2018:523253.000,,,,,,,,,,,,,,
3171,2018:523253.000,,,,,,,,,,,,,,
3172,,32.47,,2.28,-0.55,-2.51,-9.28,-4.37,3.81,,,,,,
3173,,32.48,,1.48,-1.47,-3.60,-8.75,-4.38,3.47,,,,,,
3174,,32.47,,1.02,-2.98,-1.38,-8.81,-4.29,3.63,,,,,,
3175,2018:523254.000,,,,,,,,,,,,,,
3176,2018:523254.000,,,,,,,,,,,,,,
3177,,32.47,,-4.27,-2.26,8.23,-8.99,-3.96,3.63,,,,,,
3178,,32.48,,2.48,0.32,-2.48,-9.21,-4.32,3.41,,,,,,
3179,,32.48,,5.98,-0.92,-1.71,-9.26,-4.45,3.25,,,,,,
3180,2018:523255.000,32.46,,1.93,0.54,-7.20,-8.51,-4.06,3.23,,,,,,
3181,2018:523255.000,,,,,,,,,,,,,,
3182,2018:523255.000,32.48,,-5.05,-2.25,4.33,-9.62,-3.88,3.57,,,,,,
3183,,32.49,,2.91,1.04,-11.82,-8.30,-3.94,2.72,,,,,,
3184,,32.48,,1.52,1.37,8.10,-8.88,-3.73,3.19,,,,,,
3185,2018:523256.000,32.48,,-1.92,2.02,-5.15,-8.96,-3.92,3.14,,,,,,
3186,2018:523256.000,,,,,,,,,,,,,,
3187,2018:523256.000,32.48,,-3.38,0.69,3.07,-8.95,-3.42,3.19,,,,,,
3188,,32.48,,-6.20,1.58,3.76,-9.20,-3.87,3.45,,,,,,
3189,,32.48,,-0.99,2.30,-0.43,-8.88,-3.75,2.78,,,,,,
3190,,32.48,,-4.96,3.64,4.82,-9.42,-3.78,3.24,,,,,,
3191,2018:523257.000,,,,,,,,,,,,,,
3192,2018:523257.000,,,,,,-9.40,-3.50,3.42,,,,,,
3193,,32.49,,9.76,8.48,3.59,-9.60,-4.64,3.22,,,,,,
3194,,32.48,,-3.47,9.94,8.26,-8.76,-3.13,2.65,,,,,,
3195,,32.49,,-4.88,12.72,14.16,-10.46,-3.33,4.38,,,,,,
3196,2018:523258.000,32.48,,-18.50,18.42,16.19,,,,,,,,,
3197,2018:523258.000,,,,,,,,,,,,,,
3198,2018:523258.000,32.49,,13.45,-7.27,25.07,-10.23,-5.16,3.57,,,,,,
3199,,32.48,,-1.21,10.34,-4.54,-7.83,-3.58,2.55,,,,,,
3200,,32.49,,-2.54,10.59,4.01,-9.02,-4.72,3.06,,,,,,
3201,2018:523259.000,32.48,,-3.18,11.30,4.53,-8.99,-4.38,2.85,,,,,,
3202,2018:523259.000,,,,,,,,,,,,,,
3203,2018:523259.000,32.49,,0.10,9.77,-1.73,-8.61,-4.62,2.66,,,,,,
3204,,32.49,,-2.38,9.73,2.94,-8.62,-4.64,2.59,,,,,,
3205,,32.48,,-2.53,11.34,0.18,-8.66,-4.67,2.83,,,,,,
3206,2018:523260.000,32.48,,-2.49,9.73,5.54,-8.27,-4.59,2.96,,,,,,
3207,2018:523260.000,,,,,,,,,,,,,,
3208,2018:523260.000,32.49,,-0.74,8.70,3.70,-9.66,-4.85,3.39,,,,,,
3209,,32.48,,-0.60,11.04,-7.68,-8.23,-4.19,2.75,,,,,,
3210,,32.49,,-2.33,10.67,3.60,-8.97,-4.39,3.50,,,,,,
3211,2018:523261.000,32.49,,-2.62,6.70,3.56,-9.50,-4.60,3.78,,,,,,
3212,2018:523261.000,,,,,,,,,,,,,,
3213,2018:523261.000,32.49,,-2.49,6.87,5.85,-8.12,-3.85,3.42,,,,,,
3214,,32.49,,0.47,1.73,-1.85,-8.97,-4.58,3.36,,,,,,
3215,,32.48,,-2.19,5.42,3.79,-8.97,-3.82,4.26,,,,,,
3216,,32.48,,2.40,-1.68,-5.40,-9.20,-4.50,3.47,,,,,,
3217,2018:523262.000,,,,,,,,,,,,,,
3218,2018:523262.000,,,,,,-7.80,-3.53,3.17,,,,,,
3219,,32.49,,-2.00,0.62,3.52,-8.49,-4.35,3.16,,,,,,
3220,,32.49,,1.25,1.54,-1.20,-8.93,-4.27,3.11,,,,,,
3221,,32.48,,2.04,3.13,-0.05,-8.35,-4.13,3.18,,,,,,
3222,2018:523263.000,,,,,,,,,,,,,,
3223,2018:523263.000,,,,,,,,,,,,,,
3224,,32.49,,1.00,-1.15,1.68,-8.53,-4.28,3.64,,,,,,
3225,,32.49,,1.99,-2.28,-1.53,-8.23,-3.75,3.26,,,,,,
3226,,32.49,,2.38,1.07,0.66,-8.66,-3.66,3.51,,,,,,
3227,2018:523264.000,32.49,,2.29,-0.26,2.40,,,,,,,,,
3228,2018:523264.000,,,,,,,,,,,,,,
3229,2018:523264.000,32.48,,3.90,-1.72,0.67,-8.39,-3.74,3.34,,,,,,
3230,,32.48,,3.67,-0.54,-1.88,-8.15,-3.66,3.07,,,,,,
3231,,32.49,,3.14,-1.82,1.45,-8.99,-3.71,2.99,,,,,,
3232,2018:523265.000,32.48,,4.52,-1.30,-4.61,-8.22,-3.22,3.00,,,,,,
3233,2018:523265.000,,,,,,,,,,,,,,
3234,2018:523265.000,32.48,,2.66,-3.41,-0.68,-8.35,-3.47,2.97,,,,,,
3235,,32.48,,0.90,-6.10,-2.92,-9.71,-3.96,3.63,,,,,,
3236,,32.49,,2.08,-4.62,-3.95,-10.10,-4.01,3.76,,,,,,
3237,2018:523266.000,32.49,,1.71,1.97,-5.80,-8.32,-3.36,2.16,,,,,,
3238,2018:523266.000,,,,,,,,,,,,,,
3239,2018:523266.000,32.49,,0.51,-0.99,-1.39,-9.64,-3.73,3.50,,,,,,
3240,,32.48,,0.93,-1.06,-1.66,-8.72,-3.37,3.28,,,,,,
3241,,32.49,,0.05,-1.50,-0.14,-9.09,-3.49,3.32,,,,,,
3242,2018:523267.000,32.49,,1.08,-0.59,-1.26,-8.96,-3.67,3.33,,,,,,
3243,2018:523267.000,,,,,,,,,,,,,,
3244,2018:523267.000,32.47,,0.01,0.06,1.37,-9.07,-3.35,3.35,,,,,,
3245,,32.48,,-0.04,1.60,1.54,-9.10,-3.51,3.13,,,,,,
3246,,32.48,,-0.13,-0.32,3.04,-9.59,-3.79,3.22,,,,,,
3247,2018:523268.000,32.48,,1.81,-0.77,-3.18,-8.13,-3.29,2.88,,,,,,
3248,2018:523268.000,,,,,,,,,,,,,,
3249,2018:523268.000,32.48,,-0.58,-0.57,2.78,-8.79,-3.47,2.98,,,,,,
3250,,32.49,,0.53,0.43,0.09,-8.97,-3.62,3.05,,,,,,
3251,,32.48,,-0.60,-0.79,2.04,-9.14,-3.61,3.20,,,,,,
3252,,32.49,,-0.26,-0.29,0.95,-9.36,-3.82,3.31,,,,,,
3253,2018:523269.000,,,,,,,,,,,,,,
3254,2018:523269.000,,,,,,-9.67,-3.79,3.42,,,,,,
3255,,32.48,,0.50,-0.54,-0.78,-9.16,-3.67,3.21,,,,,,
3256,,32.47,,1.05,0.03,-2.24,-9.14,-3.64,3.12,,,,,,
3257,,32.47,,1.26,0.10,1.06,-9.54,-3.79,3.29,,,,,,
3258,2018:523270.000,,,,,,,,,,,,,,
3259,2018:523270.000,,,,,,,,,,,,,,
3260,,32.48,,0.84,0.98,-0.39,-8.68,-3.52,2.79,,,,,,
3261,,32.48,,0.19,2.00,-1.07,-8.14,-3.37,2.43,,,,,,
3262,,32.47,,-4.19,0.28,9.73,-9.57,-3.83,3.42,,,,,,
3263,2018:523271.000,32.47,,1.38,-1.50,-3.28,,,,,,,,,
3264,2018:523271.000,,,,,,,,,,,,,,
3265,,32.48,,-2.02,-0.80,1.23,-9.49,-3.92,3.57,,,,,,
3266,,32.49,,1.57,0.14,1.37,-9.06,-3.63,3.11,,,,,,
3267,,32.48,,-0.08,1.47,1.73,-9.32,-3.89,2.93,,,,,,
3268,2018:523272.000,32.47,,1.16,2.38,-4.17,-8.61,-3.46,2.75,,,,,,
3269,2018:523272.000,,,,,,,,,,,,,,
3270,2018:523272.000,32.47,,-2.70,-2.20,-2.09,-8.80,-3.65,2.98,,,,,,
3271,,32.48,,-1.50,1.37,2.19,-9.03,-3.41,2.78,,,,,,
3272,,32.49,,-3.85,2.19,1.65,-9.76,-3.26,3.03,,,,,,
3273,2018:523273.000,32.48,,-0.37,1.53,2.33,-9.55,-3.33,2.89,,,,,,
3274,2018:523273.000,,,,,,,,,,,,,,
3275,2018:523273.000,32.47,,0.72,0.61,-0.13,-9.75,-3.31,3.10,,,,,,
3276,,32.50,,1.47,-1.53,-5.69,-9.08,-3.44,2.86,,,,,,
3277,,32.49,,2.16,0.45,-5.53,-8.35,-3.40,2.55,,,,,,
3278,,32.48,,-0.91,0.93,2.90,-9.63,-3.74,3.20,,,,,,
3279,2018:523274.000,32.48,,1.57,-0.99,-3.10,-8.62,-3.45,2.92,,,,,,
3280,2018:523274.000,,,,,,,,,,,,,,
3281,,32.48,,0.03,-0.35,2.00,-9.20,-3.57,3.15,,,,,,
3282,,32.48,,-2.19,1.31,-2.52,-9.26,-3.42,2.88,,,,,,
3283,,32.48,,0.10,1.52,-4.08,-9.25,-3.00,2.64,,,,,,
3284,2018:523275.000,32.48,,3.34,2.68,-5.08,-8.29,-3.12,2.43,,,,,,
3285,2018:523275.000,,,,,,,,,,,,,,
3286,2018:523275.000,32.47,,4.82,4.21,-2.70,-9.60,-3.19,2.57,,,,,,
3287,,32.50,,2.41,2.69,-1.32,-9.88,-3.38,2.88,,,,,,
3288,,32.48,,-0.89,2.70,0.26,-8.92,-3.10,2.57,,,,,,
3289,2018:523276.000,32.49,,0.98,2.87,-2.03,,,,,,,,,
3290,2018:523276.000,,,,,,,,,,,,,,
3291,2018:523276.000,32.49,,0.38,5.40,-7.48,-8.49,-2.90,2.48,,,,,,
3292,,32.48,,-1.80,2.96,3.50,-9.29,-3.14,2.80,,,,,,
3293,,32.47,,-0.33,3.97,-1.31,-9.20,-3.33,2.54,,,,,,
3294,2018:523277.000,32.48,,-2.36,3.62,3.61,-10.11,-3.62,3.12,,,,,,
3295,2018:523277.000,,,,,,,,,,,,,,
3296,2018:523277.000,32.47,,-0.05,2.21,0.02,-9.54,-3.73,2.88,,,,,,
3297,,32.48,,1.90,2.20,1.29,-8.26,-3.32,2.78,,,,,,
3298,,32.48,,0.18,-0.67,0.36,-8.84,-3.49,3.26,,,,,,
3299,2018:523278.000,32.49,,0.49,-0.15,0.58,-9.54,-3.64,3.65,,,,,,
3300,2018:523278.000,32.48,,1.08,0.14,-0.96,-9.46,-3.40,3.61,,,,,,
3301,2018:523278.000,32.47,,1.37,-2.23,-3.15,-8.13,-3.18,2.99,,,,,,
3302,,32.49,,0.08,-0.15,-0.29,-9.53,-3.12,3.34,,,,,,
3303,,32.47,,-0.85,-0.85,2.60,-10.60,-3.25,3.68,,,,,,
3304,2018:523279.000,32.48,,1.37,-0.43,-0.47,-8.54,-2.66,2.85,,,,,,
3305,2018:523279.000,,,,,,,,,,,,,,
3306,2018:523279.000,32.48,,0.05,-0.66,0.02,-10.07,-3.07,3.43,,,,,,
3307,,32.49,,-2.15,-0.30,0.53,-9.36,-2.20,3.06,,,,,,
3308,,32.47,,-1.26,1.91,4.23,-11.03,-3.13,3.74,,,,,,
3309,,32.47,,0.43,-1.36,-1.76,-8.96,-2.12,2.54,,,,,,
3310,2018:523280.000,,,,,,,,,,,,,,
3311,2018:523280.000,,,,,,,,,,,,,,
3312,,32.47,,-0.63,-0.00,1.04,-9.90,-2.83,2.83,,,,,,
3313,,32.48,,-1.01,-1.91,2.10,-9.23,-2.75,2.91,,,,,,
3314,,32.47,,-0.08,-1.11,-0.04,-9.45,-3.01,3.03,,,,,,
3315,2018:523281.000,32.48,,2.03,-1.75,-2.61,,,,,,,,,
3316,2018:523281.000,,,,,,,,,,,,,,
3317,,32.49,,1.58,-2.94,-2.04,-9.75,-2.94,3.04,,,,,,
3318,,32.48,,-0.66,-1.12,1.21,-10.03,-3.14,3.12,,,,,,
3319,,32.47,,-0.35,1.08,1.60,-9.65,-3.09,2.96,,,,,,
3320,2018:523282.000,32.48,,0.50,-0.28,-1.22,-9.49,-2.88,3.00,,,,,,
3321,2018:523282.000,,,,,,,,,,,,,,
3322,2018:523282.000,32.49,,1.36,0.13,-2.41,-9.24,-3.00,2.89,,,,,,
3323,,32.49,,0.56,-0.17,-1.01,-9.57,-3.27,2.99,,,,,,
3324,,32.48,,0.64,-0.88,-1.46,-9.39,-3.46,2.85,,,,,,
3325,2018:523283.000,32.47,,2.10,1.01,-3.63,-9.44,-3.80,2.94,,,,,,
3326,2018:523283.000,,,,,,,,,,,,,,
3327,2018:523283.000,32.49,,0.87,1.65,0.04,-9.33,-3.74,2.91,,,,,,
3328,,32.49,,0.10,-1.01,3.47,-9.43,-3.75,3.06,,,,,,
3329,,32.48,,0.66,-0.60,2.62,-9.25,-3.79,2.84,,,,,,
3330,2018:523284.000,32.48,,0.81,0.69,-1.38,-9.09,-3.67,2.82,,,,,,
3331,2018:523284.000,,,,,,,,,,,,,,
3332,2018:523284.000,32.48,,0.55,0.94,5.09,-10.78,-3.98,3.37,,,,,,
3333,,32.49,,-2.59,0.29,4.23,-10.16,-4.02,3.06,,,,,,
3334,,32.49,,-0.76,2.84,1.22,-9.13,-3.53,2.82,,,,,,
3335,2018:523285.000,32.48,,-0.62,-1.00,1.44,-9.62,-3.69,3.14,,,,,,
3336,2018:523285.000,,,,,,,,,,,,,,
3337,2018:523285.000,32.49,,1.31,0.77,-2.38,-9.27,-3.86,2.89,,,,,,
3338,,32.47,,1.35,-3.45,1.17,-9.00,-3.45,2.93,,,,,,
3339,,32.49,,-2.46,3.54,3.99,-9.10,-3.67,3.05,,,,,,
3340,2018:523286.000,32.49,,1.91,-0.52,-3.09,-9.52,-3.98,2.94,,,,,,
3341,2018:523286.000,,,,,,,,,,,,,,
3342,2018:523286.000,32.48,,1.75,2.84,-2.59,-8.88,-3.52,2.81,,,,,,
3343,,32.47,,0.63,-0.08,-0.81,-8.89,-3.57,2.88,,,,,,
3344,,32.48,,0.73,1.22,-2.39,-8.53,-3.40,2.79,,,,,,
3345,,32.48,,-0.79,2.07,0.24,-9.24,-3.56,3.03,,,,,,
3346,2018:523287.000,,,,,,,,,,,,,,
3347,2018:523287.000,,,,,,-9.25,-3.67,3.09,,,,,,
3348,,32.47,,0.26,2.16,0.19,-9.27,-3.74,2.89,,,,,,
3349,,32.48,,0.00,1.71,-1.89,-9.41,-3.77,2.94,,,,,,
3350,,32.47,,0.79,0.29,-0.98,-9.59,-3.97,3.00,,,,,,
3351,2018:523288.000,,,,,,,,,,,,,,
3352,2018:523288.000,,,,,,,,,,,,,,
3353,,32.49,,-0.38,-0.71,2.09,-9.18,-3.66,2.93,,,,,,
3354,,32.49,,-1.75,0.12,1.22,-9.47,-3.95,2.95,,,,,,
3355,,32.48,,-2.15,2.41,3.48,-9.31,-3.66,3.07,,,,,,
3356,2018:523289.000,,,,,,,,,,,,,,
3357,2018:523289.000,32.49,,1.11,-1.53,1.00,-9.19,-3.64,3.13,,,,,,
3358,2018:523289.000,32.49,,0.53,1.24,0.16,-9.02,-3.64,3.02,,,,,,
3359,,32.47,,0.45,-0.91,-0.40,-9.05,-3.58,3.16,,,,,,
3360,,32.48,,-0.69,-1.43,0.73,-9.40,-3.61,3.26,,,,,,
3361,2018:523290.000,32.47,,-0.49,-0.91,0.33,-8.96,-3.64,3.25,,,,,,
3362,2018:523290.000,,,,,,,,,,,,,,
3363,2018:523290.000,32.48,,0.85,-0.02,-1.37,-8.96,-3.63,3.19,,,,,,
3364,,32.48,,0.68,-0.50,1.08,-9.00,-3.46,3.05,,,,,,
3365,,32.47,,0.19,-0.69,3.34,-9.46,-3.73,3.33,,,,,,
3366,2018:523291.000,32.49,,0.64,-1.17,-0.59,-8.77,-3.44,3.18,,,,,,
3367,2018:523291.000,,,,,,,,,,,,,,
3368,2018:523291.000,,,,,,-8.79,-3.56,2.99,,,,,,
3369,,32.48,,0.23,-0.70,0.75,-8.89,-3.48,3.33,,,,,,
3370,,32.50,,-0.22,-1.88,-0.65,-8.69,-3.39,3.05,,,,,,
3371,,32.49,,-0.86,-0.83,1.81,-8.74,-3.27,3.20,,,,,,
3372,2018:523292.000,,,,,,,,,,,,,,
3373,2018:523292.000,,,,,,,,,,,,,,
3374,,32.48,,-0.10,-1.21,1.50,-8.96,-3.42,3.33,,,,,,
3375,,32.49,,-0.42,0.48,2.15,-9.15,-3.39,3.21,,,,,,
3376,,32.49,,1.82,-0.95,-4.88,-9.11,-3.68,2.97,,,,,,
3377,2018:523293.000,32.48,,-0.49,1.29,1.77,-9.41,-3.56,3.40,,,,,,
3378,2018:523293.000,,,,,,,,,,,,,,
3379,2018:523293.000,32.49,,1.07,1.47,0.48,-9.99,-3.51,3.40,,,,,,
3380,,32.49,,1.06,1.12,3.81,-9.71,-3.80,3.14,,,,,,
3381,,32.49,,0.82,0.48,-0.79,-9.36,-3.70,2.78,,,,,,
3382,2018:523294.000,32.49,,-0.86,1.86,-0.61,-8.80,-3.45,3.03,,,,,,
3383,2018:523294.000,,,,,,,,,,,,,,
3384,2018:523294.000,32.49,,0.62,2.34,-0.75,-9.53,-3.88,2.75,,,,,,
3385,,32.48,,0.45,0.67,3.37,-9.21,-3.65,2.94,,,,,,
3386,,32.49,,0.18,2.62,-1.58,-9.48,-3.41,2.76,,,,,,
3387,2018:523295.000,32.49,,-0.95,1.38,2.57,-9.17,-3.02,2.75,,,,,,
3388,2018:523295.000,,,,,,,,,,,,,,
3389,2018:523295.000,32.49,,-1.23,1.49,3.46,-9.54,-3.00,2.96,,,,,,
3390,,32.49,,-0.12,2.34,0.13,-9.28,-2.63,2.62,,,,,,
